761,803,842,79,5,81.22,406.10,cancelled,2024-06-07 02:45:57
762,346,1293,178,5,15.47,77.35,delivered,2024-06-22 18:30:14
763,50,974,119,3,81.99,245.97,cancelled,2024-07-24 04:23:50
764,781,1816,11,2,57.40,114.80,cancelled,2025-02-11 07:28:08
765,587,512,73,4,106.29,425.16,processing,2024-08-01 16:15:08
766,613,1648,151,3,157.10,471.30,processing,2024-06-11 12:10:25
767,364,761,40,3,65.21,195.63,shipped,2024-11-13 08:12:44
768,119,1556,191,5,164.84,824.20,pending,2024-07-29 09:37:16
769,358,403,72,4,159.90,639.60,processing,2024-06-06 08:31:19
770,328,1084,155,5,199.76,998.80,processing,2025-01-18 21:12:10
771,939,1566,122,1,157.21,157.21,shipped,2024-08-21 16:44:24
772,187,1582,21,4,69.47,277.88,shipped,2024-09-04 13:03:45
773,973,433,47,4,61.24,244.96,cancelled,2024-12-21 20:07:38
774,620,1219,59,1,123.55,123.55,shipped,2024-08-16 10:49:02
775,348,1054,52,5,174.44,872.20,pending,2025-02-11 23:22:07
776,662,117,118,1,120.83,120.83,delivered,2025-02-26 19:28:04
777,814,827,86,4,190.91,763.64,processing,2024-05-10 06:35:28
778,980,1874,67,1,107.32,107.32,delivered,2024-10-01 12:30:00
779,666,1739,103,2,170.25,340.50,pending,2024-12-23 11:13:15
780,223,297,191,3,132.96,398.88,cancelled,2024-08-08 03:35:01
781,322,773,101,4,165.21,660.84,shipped,2024-07-30 05:30:05
782,232,485,125,5,61.06,305.30,delivered,2024-05-17 20:57:03
783,39,1386,157,2,21.10,42.20,processing,2024-05-04 08:13:19
784,79,1385,37,1,110.03,110.03,shipped,2024-10-09 06:09:33
785,358,1544,144,3,50.04,150.12,processing,2025-02-02 11:33:48
786,553,1749,18,3,66.34,199.02,cancelled,2024-06-15 18:01:34
787,236,1244,152,4,86.64,346.56,cancelled,2024-12-30 07:56:27
788,43,306,152,3,164.01,492.03,shipped,2025-03-31 05:23:49
789,142,1656,132,2,71.84,143.68,shipped,2024-05-26 15:00:08
790,779,641,151,5,19.89,99.45,shipped,2024-10-18 01:20:42
791,630,1878,112,2,58.73,117.46,shipped,2024-12-23 07:43:01
792,135,1140,155,1,179.85,179.85,cancelled,2024-06-08 20:59:32
793,833,637,200,5,142.67,713.35,shipped,2024-09-13 20:30:35
794,816,849,36,1,173.61,173.61,shipped,2024-05-30 22:59:32
795,813,538,96,5,94.22,471.10,shipped,2025-02-15 06:59:28
796,67,1351,154,4,39.47,157.88,pending,2024-08-20 12:35:46
797,492,776,118,4,52.04,208.16,delivered,2024-11-18 21:42:11
798,483,525,98,5,134.28,671.40,shipped,2025-02-28 08:46:29
799,416,317,114,4,138.17,552.68,shipped,2024-10-13 11:16:22
800,460,1163,4,5,80.46,402.30,pending,2024-07-31 21:56:49
801,585,792,158,2,5.46,10.92,processing,2025-03-01 14:15:10
802,750,506,100,5,144.63,723.15,processing,2025-01-04 01:13:48
803,486,512,177,1,133.41,133.41,processing,2024-10-13 11:10:08
804,963,1903,117,1,98.35,98.35,cancelled,2024-10-22 01:23:22
805,703,1983,14,2,99.82,199.64,delivered,2024-08-13 05:14:36
806,40,347,120,1,156.08,156.08,pending,2024-08-17 04:46:30
807,457,1872,146,2,183.56,367.12,processing,2024-07-19 21:20:12
808,618,1785,114,3,69.60,208.80,cancelled,2024-10-16 03:19:13
809,416,372,168,1,177.44,177.44,processing,2024-06-05 05:52:37
810,390,837,32,3,128.38,385.14,processing,2024-05-12 21:47:49
811,224,1808,88,1,59.89,59.89,shipped,2024-07-10 03:59:37
812,679,239,29,5,131.69,658.45,cancelled,2025-02-06 11:20:34
813,54,573,195,4,164.67,658.68,pending,2025-03-10 06:38:26
814,676,1706,177,3,180.02,540.06,delivered,2024-05-04 01:46:13
815,527,1419,53,2,186.57,373.14,processing,2024-11-25 23:11:28
816,760,1456,102,5,163.73,818.65,pending,2024-08-15 00:47:39
817,477,172,200,4,83.24,332.96,pending,2024-11-08 20:31:29
818,343,1124,48,3,17.87,53.61,shipped,2025-01-08 12:22:06
819,34,686,12,2,104.76,209.52,processing,2024-09-17 06:51:43
820,131,325,104,1,99.51,99.51,cancelled,2025-04-03 04:56:45
821,508,512,73,4,110.68,442.72,pending,2024-09-15 16:33:41
822,541,1462,194,4,81.52,326.08,delivered,2024-10-22 02:36:14
823,883,260,75,1,10.76,10.76,delivered,2024-07-21 22:34:28
824,877,1572,121,2,162.68,325.36,shipped,2024-12-23 10:11:16
825,599,637,134,2,186.75,373.50,cancelled,2024-11-22 22:18:15
826,997,1087,181,1,148.73,148.73,delivered,2024-07-19 06:29:22
827,474,844,146,4,76.88,307.52,pending,2024-10-23 09:25:54
828,832,974,119,1,101.62,101.62,pending,2024-11-05 15:35:20
829,243,754,178,1,62.26,62.26,processing,2024-10-17 18:51:36
830,73,364,142,1,114.16,114.16,delivered,2025-01-30 10:23:44
831,753,313,114,5,154.83,774.15,processing,2025-01-30 21:30:03
832,169,1287,47,4,47.51,190.04,pending,2024-08-15 10:29:52
833,885,1991,65,2,123.39,246.78,pending,2025-03-26 07:03:44
834,969,1941,111,4,103.48,413.92,shipped,2025-02-25 01:09:15
835,462,1926,157,2,189.54,379.08,processing,2024-10-25 02:40:26
836,604,366,165,1,8.08,8.08,pending,2024-05-19 17:37:12
837,737,1737,118,2,6.22,12.44,processing,2025-01-22 08:19:32
838,128,1877,57,1,6.63,6.63,shipped,2024-06-01 23:26:06
839,292,404,54,1,125.74,125.74,delivered,2024-10-16 04:54:34
840,488,484,20,1,43.58,43.58,cancelled,2024-08-25 03:29:58
841,475,1734,174,5,156.78,783.90,shipped,2024-07-18 15:39:21
842,118,603,60,3,113.69,341.07,pending,2024-10-21 02:18:10
843,273,1237,95,1,84.46,84.46,processing,2025-03-31 17:50:09
844,107,1325,137,2,117.98,235.96,delivered,2024-12-07 13:17:50
845,941,995,169,4,154.71,618.84,cancelled,2024-09-08 07:03:12
846,709,255,179,3,61.57,184.71,delivered,2025-01-15 19:23:56
847,431,266,130,5,95.87,479.35,delivered,2025-03-28 11:09:40
848,628,953,164,3,187.41,562.23,processing,2024-09-22 02:52:09
849,475,1082,163,2,126.40,252.80,shipped,2024-08-14 03:40:50
850,411,524,42,3,170.99,512.97,pending,2025-02-05 13:38:56
851,825,969,184,3,159.72,479.16,cancelled,2025-01-13 04:24:58
852,54,60,197,3,127.43,382.29,shipped,2024-06-03 23:51:40
853,470,987,7,5,130.88,654.40,pending,2024-05-28 22:59:07
854,738,1409,131,3,50.10,150.30,shipped,2024-06-28 22:22:48
855,411,554,161,4,174.94,699.76,shipped,2024-08-28 20:09:51
856,340,1821,5,3,12.81,38.43,pending,2024-08-22 06:16:59
857,633,401,148,1,190.02,190.02,delivered,2025-01-16 01:27:42
858,209,1494,169,3,91.87,275.61,cancelled,2024-12-15 22:37:54
859,271,779,10,1,198.83,198.83,shipped,2024-10-05 21:22:20
860,803,104,10,1,27.37,27.37,cancelled,2024-05-11 17:20:29
861,491,655,76,3,118.04,354.12,processing,2024-06-03 20:24:44
862,137,819,37,4,92.88,371.52,cancelled,2024-12-23 20:26:35
863,673,791,31,2,61.64,123.28,cancelled,2024-05-17 22:44:08
864,96,1520,164,3,56.07,168.21,delivered,2024-05-14 07:57:11
865,307,1853,16,1,30.03,30.03,delivered,2024-08-11 08:52:01
866,356,942,110,2,7.78,15.56,pending,2024-08-01 03:11:24
867,611,898,129,1,198.25,198.25,delivered,2025-01-11 05:50:06
868,819,216,94,1,61.83,61.83,processing,2024-06-12 12:34:41
869,372,1198,121,3,128.85,386.55,processing,2025-04-29 19:48:00
870,968,413,136,4,109.66,438.64,cancelled,2024-12-20 10:34:28
871,782,467,51,2,155.50,311.00,processing,2024-12-04 04:35:29
872,776,1700,8,3,138.28,414.84,delivered,2025-02-21 09:42:46
873,582,1637,74,5,159.55,797.75,pending,2024-06-10 05:45:02
874,741,95,51,3,167.20,501.60,processing,2024-06-11 22:31:56
875,94,976,19,1,97.75,97.75,cancelled,2025-01-14 05:40:17
876,327,1724,6,5,157.90,789.50,cancelled,2024-07-20 01:18:48
877,351,851,59,2,146.87,293.74,pending,2024-08-29 05:16:56
878,573,1210,70,1,61.62,61.62,cancelled,2024-10-17 19:23:44
879,551,1844,1,5,53.10,265.50,pending,2024-06-17 03:01:42
880,818,674,114,3,116.79,350.37,shipped,2025-03-24 14:56:23
881,882,1118,35,4,136.01,544.04,cancelled,2024-05-27 18:06:42
882,84,1899,144,5,31.08,155.40,pending,2024-05-02 09:01:43
883,615,292,83,4,155.32,621.28,pending,2024-12-04 22:28:32
884,895,472,143,2,116.22,232.44,processing,2024-10-17 22:24:53
885,388,281,96,2,88.72,177.44,shipped,2024-11-02 03:57:21
886,671,720,52,1,187.07,187.07,shipped,2024-12-14 01:10:09
887,6,501,138,5,158.19,790.95,delivered,2024-12-03 17:10:30
888,609,695,130,2,71.88,143.76,delivered,2024-11-25 17:26:29
889,177,1164,169,1,113.97,113.97,shipped,2024-11-30 01:23:52
890,275,1150,14,1,87.86,87.86,delivered,2024-10-13 02:44:18
891,848,1409,131,4,103.97,415.88,shipped,2024-09-22 21:58:21
892,517,849,163,4,182.03,728.12,delivered,2025-01-27 10:20:04
893,722,740,27,2,189.04,378.08,pending,2024-10-15 14:19:10
894,906,1602,10,2,192.11,384.22,shipped,2025-01-22 13:54:29
895,801,733,31,1,125.68,125.68,cancelled,2025-02-20 07:59:10
896,32,727,99,3,185.68,557.04,cancelled,2024-07-12 01:28:39
897,732,772,157,3,114.15,342.45,cancelled,2025-01-17 06:54:03
898,779,1531,104,5,164.42,822.10,shipped,2025-04-11 20:03:58
899,890,1221,113,3,92.14,276.42,processing,2024-06-27 10:54:37
900,154,1581,178,5,53.12,265.60,cancelled,2024-11-02 02:04:48
901,674,909,11,2,65.34,130.68,cancelled,2025-02-13 15:10:19
902,896,215,199,4,199.01,796.04,delivered,2025-02-11 16:28:39
903,697,1007,57,2,81.07,162.14,shipped,2025-04-16 06:49:11
904,532,406,107,4,78.53,314.12,pending,2024-08-09 02:39:07
905,334,378,194,5,176.03,880.15,processing,2024-06-16 17:08:23
906,192,1701,14,1,31.21,31.21,cancelled,2024-11-19 18:06:11
907,204,696,14,4,92.80,371.20,pending,2024-10-23 07:19:28
908,756,51,36,1,124.39,124.39,cancelled,2024-12-21 22:20:09
909,303,1195,36,2,61.10,122.20,cancelled,2024-09-13 16:34:08
910,767,867,178,2,174.47,348.94,pending,2025-03-29 18:08:22
911,747,1561,128,5,42.47,212.35,delivered,2024-06-30 03:03:01
912,956,67,38,4,165.95,663.80,processing,2025-03-27 15:09:44
913,956,939,43,3,54.92,164.76,processing,2025-04-08 20:35:05
914,231,513,6,4,37.33,149.32,delivered,2025-03-14 05:02:27
915,263,1123,148,4,125.72,502.88,shipped,2025-01-15 17:22:49
916,577,1472,191,4,156.05,624.20,delivered,2024-11-20 22:17:06
917,51,1604,150,2,114.53,229.06,processing,2024-06-01 23:48:40
918,483,150,197,4,42.80,171.20,shipped,2024-10-07 20:42:57
919,147,1410,81,5,193.08,965.40,shipped,2024-11-01 20:26:08
920,898,1744,124,5,72.48,362.40,pending,2024-12-06 00:51:11
921,172,1184,89,1,138.23,138.23,delivered,2024-07-01 02:57:57
922,904,1893,200,3,133.38,400.14,delivered,2024-11-21 15:33:07
923,555,1146,25,3,56.48,169.44,cancelled,2024-08-24 20:31:02
924,413,681,150,4,190.94,763.76,processing,2024-09-05 21:44:27
925,880,1187,13,4,161.94,647.76,delivered,2025-02-02 23:28:12
926,448,587,190,4,128.34,513.36,pending,2024-05-22 00:59:58
927,822,1244,152,2,63.41,126.82,shipped,2024-05-25 10:14:37
928,402,147,189,4,188.54,754.16,processing,2025-03-18 02:46:50
929,272,262,132,3,17.60,52.80,cancelled,2024-09-17 04:29:33
930,408,191,60,3,119.78,359.34,shipped,2024-09-24 10:46:43
931,257,1516,148,5,105.23,526.15,pending,2025-04-28 20:38:32
932,549,1585,62,5,150.54,752.70,shipped,2024-07-24 06:32:23
933,578,971,66,3,140.90,422.70,delivered,2024-09-12 18:05:32
934,970,5,105,3,198.73,596.19,shipped,2024-05-25 04:16:30
935,266,1153,64,1,115.43,115.43,shipped,2024-12-13 14:22:54
936,666,1855,173,4,76.37,305.48,processing,2024-06-02 19:51:24
937,943,260,75,1,180.62,180.62,shipped,2024-07-10 15:31:24
938,636,171,3,1,46.73,46.73,shipped,2025-04-15 04:04:43
939,363,1700,8,3,170.71,512.13,pending,2025-04-05 17:25:58
940,246,641,142,1,134.58,134.58,processing,2024-12-06 06:53:02
941,393,1019,15,4,44.51,178.04,processing,2024-10-08 04:22:13
942,841,477,5,3,37.72,113.16,cancelled,2024-07-15 17:12:18
943,399,95,51,3,72.07,216.21,pending,2024-06-30 10:29:07
944,789,909,11,3,82.81,248.43,pending,2025-01-02 05:40:16
945,552,1689,88,4,14.69,58.76,delivered,2024-10-27 11:49:06
946,178,12,84,3,19.09,57.27,shipped,2024-12-07 17:41:29
947,712,1324,91,3,121.71,365.13,pending,2024-07-28 18:29:58
948,872,373,191,1,166.19,166.19,shipped,2024-10-13 12:05:10
949,48,202,91,2,182.43,364.86,cancelled,2025-02-04 05:27:31
950,464,135,6,5,56.18,280.90,pending,2024-09-02 06:58:43
951,74,305,128,3,172.69,518.07,cancelled,2024-06-16 05:14:28
952,108,1598,80,2,182.07,364.14,cancelled,2024-07-21 11:47:45
953,622,385,77,4,100.89,403.56,cancelled,2024-08-11 23:12:35
954,414,1840,8,3,83.47,250.41,cancelled,2024-10-20 22:28:38
955,137,1250,84,2,150.75,301.50,cancelled,2024-07-14 04:44:25
956,361,190,16,4,65.02,260.08,cancelled,2025-01-11 21:01:30
957,911,1509,54,2,123.16,246.32,processing,2024-06-24 15:16:42
958,514,1631,166,1,11.09,11.09,delivered,2025-01-28 18:04:56
959,325,779,10,2,90.60,181.20,processing,2024-09-28 01:20:48
960,211,1892,105,5,78.86,394.30,delivered,2024-09-18 16:17:35
961,877,61,116,2,140.66,281.32,pending,2024-10-23 03:54:10
962,44,646,35,5,158.79,793.95,delivered,2025-01-09 05:51:22
963,98,1975,86,4,196.07,784.28,shipped,2024-05-07 17:29:53
964,683,106,157,5,29.03,145.15,shipped,2025-02-23 20:36:02
965,479,1353,99,5,169.08,845.40,pending,2025-04-05 04:10:01
966,999,1530,189,3,75.49,226.47,pending,2025-01-14 05:03:27
967,59,86,120,2,118.24,236.48,pending,2025-02-03 16:58:16
968,400,1243,101,1,32.40,32.40,pending,2024-09-23 19:46:52
969,315,981,40,2,174.55,349.10,processing,2024-12-27 14:08:16
970,765,1306,91,5,27.59,137.95,processing,2025-04-13 22:29:38
971,127,446,107,4,126.86,507.44,shipped,2024-12-13 13:42:54
972,849,174,68,1,147.43,147.43,processing,2024-12-08 20:29:26
973,699,979,52,3,20.94,62.82,pending,2024-10-27 23:37:22
974,341,823,110,4,39.06,156.24,shipped,2024-08-02 21:59:27
975,423,1754,56,3,154.05,462.15,delivered,2024-10-24 07:54:58
976,728,371,54,5,94.90,474.50,cancelled,2024-08-17 20:29:04
977,559,466,147,1,74.81,74.81,shipped,2024-12-07 10:38:49
978,758,1728,146,5,194.56,972.80,processing,2025-02-08 10:46:18
979,488,1369,13,1,16.74,16.74,cancelled,2024-07-12 16:22:13
980,421,9,156,1,196.48,196.48,pending,2024-08-15 15:16:44
981,812,1854,76,2,30.97,61.94,processing,2024-07-31 10:26:59
982,533,41,129,1,90.43,90.43,shipped,2024-05-08 04:18:48
983,649,469,56,4,71.68,286.72,pending,2024-10-02 02:46:36
984,305,1671,197,1,49.38,49.38,pending,2024-06-24 12:44:35
985,963,425,95,2,130.30,260.60,cancelled,2024-05-27 03:25:17
986,474,808,188,2,133.44,266.88,shipped,2024-10-23 07:33:42
987,650,1301,151,4,194.05,776.20,processing,2025-04-25 08:05:04
988,334,1370,94,2,144.97,289.94,pending,2024-10-15 10:31:55
989,832,942,80,1,28.90,28.90,pending,2025-01-25 00:01:12
990,370,127,174,1,92.37,92.37,cancelled,2024-10-06 19:17:47
991,900,1642,152,4,168.31,673.24,pending,2025-04-22 07:12:28
992,458,900,155,2,44.95,89.90,shipped,2024-06-22 02:57:09
993,445,7,30,3,189.69,569.07,shipped,2024-06-16 23:38:35
994,793,1392,56,4,132.86,531.44,delivered,2024-06-09 07:28:49
995,24,735,63,4,146.63,586.52,processing,2024-06-01 22:30:19
996,255,867,169,4,38.57,154.28,shipped,2024-06-30 01:58:58
997,52,1225,138,5,160.14,800.70,shipped,2024-12-02 09:30:47
998,695,188,185,5,34.22,171.10,delivered,2024-06-13 23:06:20
999,644,432,14,4,13.25,53.00,cancelled,2025-02-13 22:48:13
1000,46,1363,21,1,148.38,148.38,pending,2024-06-30 18:28:51
1001,656,348,64,3,179.50,538.50,delivered,2024-10-17 03:12:14
1002,872,1656,132,4,123.07,492.28,processing,2025-04-29 22:32:52
1003,789,1473,21,2,93.74,187.48,processing,2025-03-18 23:11:18
1004,429,46,126,1,37.78,37.78,shipped,2025-04-25 12:59:19
1005,807,1724,6,2,116.83,233.66,shipped,2024-11-19 20:30:40
1006,540,1947,137,4,55.42,221.68,shipped,2024-11-19 16:25:34
1007,539,1761,46,2,71.92,143.84,shipped,2025-01-13 08:57:59
1008,553,1828,197,4,182.08,728.32,cancelled,2024-11-16 16:59:45
1009,685,412,104,1,60.52,60.52,pending,2024-12-19 01:01:22
1010,917,1120,154,1,5.98,5.98,cancelled,2024-09-12 07:54:02
1011,834,301,26,2,166.19,332.38,shipped,2025-02-16 13:07:01
1012,258,1769,123,2,197.47,394.94,pending,2024-08-15 12:23:00
1013,795,306,186,3,108.56,325.68,shipped,2024-12-17 00:15:24
1014,55,997,115,4,122.22,488.88,cancelled,2025-02-28 01:55:22
1015,870,1202,135,1,73.58,73.58,processing,2024-08-25 21:25:00
1016,812,977,76,1,44.89,44.89,pending,2024-10-11 01:23:31
1017,899,630,109,1,143.00,143.00,cancelled,2024-08-31 11:44:17
1018,34,1359,90,3,57.48,172.44,processing,2024-11-14 22:32:54
1019,518,1016,14,1,42.02,42.02,processing,2025-02-20 11:55:12
1020,712,755,121,4,170.70,682.80,pending,2025-03-16 10:37:47
1021,20,565,176,4,160.87,643.48,delivered,2024-12-27 04:13:43
1022,691,546,51,2,128.40,256.80,pending,2024-11-22 17:52:13
1023,878,1199,172,3,55.55,166.65,cancelled,2024-12-29 03:55:28
1024,221,670,115,2,175.21,350.42,cancelled,2024-10-03 02:59:10
1025,563,1470,122,1,17.31,17.31,shipped,2024-05-02 21:09:35
1026,591,1693,74,5,129.77,648.85,cancelled,2024-11-16 09:11:39
1027,949,505,67,4,30.04,120.16,shipped,2024-10-14 10:20:48
1028,595,1926,157,5,108.97,544.85,pending,2024-11-17 00:50:20
1029,992,57,88,5,111.49,557.45,delivered,2024-07-05 07:40:34
1030,960,1235,125,1,191.74,191.74,pending,2024-05-31 07:50:10
1031,658,942,80,1,67.92,67.92,delivered,2024-11-17 17:05:01
1032,401,449,21,1,78.85,78.85,shipped,2024-11-30 17:20:47
1033,260,858,183,2,128.48,256.96,delivered,2024-12-06 19:08:05
1034,379,180,42,5,188.88,944.40,pending,2024-05-12 10:25:02
1035,76,60,50,1,50.45,50.45,cancelled,2024-07-06 12:18:37
1036,283,1092,161,3,14.13,42.39,processing,2024-08-17 12:21:29
1037,166,649,53,3,142.91,428.73,pending,2024-06-11 21:15:24
1038,615,538,96,3,64.58,193.74,pending,2024-06-04 06:40:15
1039,939,1660,156,3,154.23,462.69,shipped,2025-02-11 09:58:56
1040,131,66,84,1,34.73,34.73,cancelled,2024-05-01 09:06:06
1041,70,834,74,1,161.34,161.34,processing,2024-10-08 23:21:48
1042,898,1932,52,1,73.50,73.50,shipped,2025-03-01 19:10:32
1043,317,440,57,1,108.84,108.84,shipped,2024-09-13 08:28:07
1044,954,1939,57,1,139.33,139.33,delivered,2025-01-24 11:25:16
1045,604,740,143,1,105.20,105.20,pending,2025-03-31 12:33:29
1046,970,1388,190,3,17.26,51.78,pending,2024-09-17 05:04:44
1047,883,1385,37,1,188.12,188.12,delivered,2025-01-10 16:24:48
1048,149,939,43,4,43.41,173.64,cancelled,2024-06-20 18:29:29
1049,201,233,8,5,178.21,891.05,processing,2024-05-30 05:42:51
1050,684,1046,158,4,10.90,43.60,delivered,2024-10-19 14:17:55
1051,367,60,197,1,93.62,93.62,processing,2025-04-20 12:01:56
1052,697,64,60,5,14.79,73.95,processing,2024-06-26 14:37:15
1053,196,1140,155,3,97.98,293.94,pending,2024-08-25 01:11:15
1054,664,99,93,5,161.62,808.10,shipped,2025-04-07 03:15:19
1055,445,1570,4,2,160.99,321.98,pending,2024-06-20 17:35:52
1056,826,1739,62,1,12.88,12.88,delivered,2025-03-22 09:24:06
1057,74,68,190,1,45.92,45.92,cancelled,2025-02-22 02:15:27
1058,666,5,105,3,107.86,323.58,processing,2024-10-26 17:29:14
1059,312,1163,4,5,11.89,59.45,processing,2025-01-02 02:06:28
1060,500,438,150,3,69.10,207.30,delivered,2025-04-05 23:27:31
1061,399,1962,96,1,122.31,122.31,processing,2024-08-17 15:55:12
1062,925,1264,57,4,73.88,295.52,pending,2024-06-22 07:11:41
1063,265,1143,134,5,158.11,790.55,cancelled,2024-09-19 21:52:34
1064,126,1489,2,1,126.56,126.56,cancelled,2024-05-25 06:12:31
1065,798,1061,52,4,95.39,381.56,processing,2025-01-02 03:32:52
1066,729,472,143,4,92.88,371.52,delivered,2024-12-05 02:43:32
1067,800,965,125,1,102.33,102.33,delivered,2024-06-06 20:14:56
1068,405,728,39,3,155.06,465.18,cancelled,2025-01-02 01:04:35
1069,55,1587,139,1,38.35,38.35,cancelled,2024-08-22 04:13:19
1070,901,1728,13,4,186.12,744.48,cancelled,2025-04-18 02:29:21
1071,132,840,146,1,174.43,174.43,processing,2024-07-19 15:37:26
1072,541,1518,161,4,65.81,263.24,delivered,2024-11-17 13:16:17
1073,416,1737,118,2,160.96,321.92,shipped,2024-06-12 23:04:05
1074,157,791,31,3,138.12,414.36,delivered,2024-09-27 05:26:55
1075,368,330,140,3,100.19,300.57,shipped,2024-08-15 17:13:12
1076,94,578,170,1,76.85,76.85,cancelled,2025-04-03 13:54:07
1077,258,1186,190,2,192.13,384.26,shipped,2024-08-02 04:27:35
1078,44,1080,42,4,55.16,220.64,delivered,2024-11-29 07:44:56
1079,4,807,184,4,78.52,314.08,shipped,2024-05-14 18:37:08
1080,871,482,16,4,184.05,736.20,shipped,2024-12-03 09:09:56
1081,319,320,108,1,117.62,117.62,processing,2024-09-15 03:36:21
1082,814,1409,131,3,73.70,221.10,processing,2024-09-19 23:12:04
1083,343,868,54,3,29.87,89.61,processing,2024-11-14 18:08:38
1084,272,1520,164,3,125.33,375.99,cancelled,2025-02-25 05:20:29
1085,887,793,59,5,56.49,282.45,cancelled,2025-03-01 22:24:49
1086,105,742,129,5,106.06,530.30,cancelled,2025-02-10 01:11:54
1087,871,1691,49,3,156.26,468.78,pending,2024-08-02 12:22:45
1088,480,1058,99,4,67.10,268.40,processing,2024-06-19 19:57:17
1089,693,1012,73,2,106.45,212.90,cancelled,2024-12-11 05:11:10
1090,905,1367,23,5,88.62,443.10,cancelled,2025-03-12 22:33:28
1091,120,509,122,5,163.58,817.90,pending,2024-11-23 00:01:33
1092,957,445,38,5,146.28,731.40,shipped,2024-05-23 20:21:20
1093,380,1222,38,2,153.78,307.56,processing,2025-02-11 22:15:39
1094,760,644,167,1,66.00,66.00,processing,2024-09-17 00:37:08
1095,620,126,184,4,194.17,776.68,shipped,2024-07-02 14:07:10
1096,868,332,16,1,181.40,181.40,delivered,2024-06-04 14:30:28
1097,346,765,112,2,146.80,293.60,delivered,2024-11-03 11:30:15
1098,441,21,152,5,189.34,946.70,processing,2024-07-04 16:42:30
1099,443,117,27,2,171.13,342.26,shipped,2024-05-06 13:05:30
1100,718,765,112,5,149.57,747.85,pending,2024-06-06 08:41:56
1101,343,301,45,5,168.92,844.60,shipped,2024-07-10 10:18:15
1102,293,429,78,3,136.08,408.24,pending,2025-03-16 02:47:59
1103,190,1073,120,3,69.05,207.15,processing,2025-03-03 19:59:57
1104,294,766,186,5,88.92,444.60,delivered,2024-06-30 13:43:22
1105,417,1587,119,1,38.82,38.82,pending,2025-03-12 06:31:50
1106,427,1730,36,2,24.81,49.62,pending,2024-08-17 01:20:29
1107,247,1973,66,4,142.34,569.36,cancelled,2024-09-14 04:27:25
1108,489,858,183,4,40.83,163.32,pending,2025-02-06 12:06:03
1109,345,1452,52,2,157.64,315.28,cancelled,2024-07-07 18:49:01
1110,167,1853,16,2,187.92,375.84,cancelled,2025-02-27 07:39:23
1111,743,1235,35,1,90.86,90.86,cancelled,2025-01-24 22:21:20
1112,448,403,63,2,107.67,215.34,processing,2024-08-04 21:23:11
1113,123,301,21,4,62.94,251.76,shipped,2024-07-29 19:02:51
1114,889,564,125,2,57.37,114.74,delivered,2024-11-24 04:17:45
1115,306,851,59,1,97.48,97.48,delivered,2025-02-03 22:11:36
1116,405,197,94,1,8.94,8.94,cancelled,2025-03-15 16:50:13
1117,852,1744,124,1,97.77,97.77,processing,2025-01-01 18:19:17
1118,334,159,52,4,53.76,215.04,shipped,2024-12-13 04:31:12
1119,818,119,116,3,96.18,288.54,pending,2024-10-17 21:02:05
1120,348,993,77,5,177.22,886.10,shipped,2024-10-28 22:38:26
1121,970,467,51,1,189.83,189.83,pending,2025-02-22 12:05:05
1122,25,760,156,1,5.04,5.04,cancelled,2025-04-18 17:29:03
1123,7,1767,182,3,123.54,370.62,processing,2024-10-30 04:06:45
1124,831,1450,79,1,139.24,139.24,cancelled,2025-01-22 18:00:34
1125,569,1712,120,4,168.77,675.08,cancelled,2024-09-14 14:08:08
1126,760,751,56,1,130.92,130.92,pending,2025-04-15 06:31:59
1127,982,339,53,4,196.72,786.88,pending,2025-04-05 07:14:24
1128,766,488,130,5,134.51,672.55,cancelled,2025-02-11 21:42:18
1129,849,1447,76,1,139.44,139.44,pending,2024-07-20 04:59:38
1130,914,887,161,5,198.35,991.75,shipped,2024-10-16 23:48:49
1131,955,370,36,4,136.58,546.32,pending,2024-07-11 22:01:52
1132,178,596,7,5,172.07,860.35,shipped,2024-10-20 11:11:53
1133,389,527,4,4,198.48,793.92,cancelled,2024-11-14 02:41:35
1134,441,1462,194,3,192.20,576.60,pending,2024-09-02 18:02:10
1135,134,1482,24,2,81.06,162.12,shipped,2024-08-13 12:44:52
1136,1000,223,82,2,7.23,14.46,processing,2024-06-24 17:42:12
1137,577,98,83,5,163.89,819.45,delivered,2024-07-05 16:44:53
1138,613,307,147,3,146.89,440.67,processing,2024-06-12 09:30:42
1139,826,1501,174,4,127.87,511.48,delivered,2024-05-13 18:06:52
1140,678,297,127,4,144.91,579.64,delivered,2024-09-22 06:14:42
1141,964,1470,3,1,126.53,126.53,shipped,2024-07-08 14:58:12
1142,619,1381,185,4,11.24,44.96,cancelled,2024-12-26 22:13:20
1143,555,1924,144,4,79.47,317.88,cancelled,2025-04-13 14:19:22
1144,246,1215,128,4,104.24,416.96,pending,2024-09-10 05:06:34
1145,426,422,106,3,57.76,173.28,processing,2024-07-27 18:13:17
1146,418,1739,103,4,79.66,318.64,processing,2025-01-10 00:12:04
1147,975,735,63,2,68.15,136.30,cancelled,2024-10-06 22:26:36
1148,719,1965,120,4,60.35,241.40,shipped,2024-06-05 04:13:11
1149,734,971,66,2,52.72,105.44,cancelled,2025-03-31 13:46:19
1150,405,1484,86,5,166.97,834.85,cancelled,2025-02-26 16:54:02
1151,793,1183,168,3,156.35,469.05,delivered,2024-10-23 23:53:31
1152,340,1518,161,1,190.83,190.83,processing,2025-03-15 03:35:40
